book,chapter,verse,word,strongs_ref,order
2_peter,2,8,righteous,G1342,234
2_peter,2,8,soul,G5590,236
2_peter,2,8,from,,237
2_peter,2,8,day,G2250,238
2_peter,2,8,to,G1537,240
2_peter,2,8,day,G2250,242
2_peter,2,8,with their,,243
2_peter,2,8,unlawful,G459,244
2_peter,2,8,deeds;),G2041,246
2_peter,2,9,The,,248
2_peter,2,9,Lord,G2962,249
2_peter,2,9,knoweth,G1492,251
2_peter,2,9,how to,,252
2_peter,2,9,deliver,G4506,253
2_peter,2,9,the,,254
2_peter,2,9,godly,G2152,255
2_peter,2,9,out,,256
2_peter,2,9,of,G1537,257
2_peter,2,9,"temptations,",G3986,259
2_peter,2,9,and,G1161,261
2_peter,2,9,to,,262
2_peter,2,9,reserve,G5083,263
2_peter,2,9,the,,264
2_peter,2,9,unjust,G94,265
2_peter,2,9,unto,G1519,267
2_peter,2,9,the,,268
2_peter,2,9,day,G2250,269
2_peter,2,9,of,,270
2_peter,2,9,judgment,G2920,271
2_peter,2,9,to be,,272
2_peter,2,9,punished,G2849,273
2_peter,2,9,:,,274
2_peter,2,10,But,G1161,276
2_peter,2,10,chiefly,G3122,278
2_peter,2,10,them that,,279
2_peter,2,10,walk,G4198,280
2_peter,2,10,after,G3694,282
2_peter,2,10,the,,283
2_peter,2,10,flesh,G4561,284
2_peter,2,10,in,G1722,286
2_peter,2,10,the,,287
2_peter,2,10,lust,G1939,288
2_peter,2,10,of,,289
2_peter,2,10,"uncleanness,",G3394,290
2_peter,2,10,and,G2532,292
2_peter,2,10,despise,G2706,294
2_peter,2,10,government.,G2963,296
2_peter,2,10,Presumptuous,G5113,298
2_peter,2,10,"are they,",,299
2_peter,2,10,"selfwilled,",G829,300
2_peter,2,10,they are,,301
2_peter,2,10,not,G3756,302
2_peter,2,10,afraid,G5141,304
2_peter,2,10,to speak,,305
2_peter,2,10,evil,G987,306
2_peter,2,10,of,,307
2_peter,2,10,dignities.,G1391,308
2_peter,2,11,Whereas,G3699,311
2_peter,2,11,"angels,",G32,313
2_peter,2,11,which,,314
2_peter,2,11,are,G5607,315
2_peter,2,11,greater,,316
2_peter,2,11,in,G3187,317
2_peter,2,11,power,G2479,319
2_peter,2,11,and,G2532,321
2_peter,2,11,"might,",G1411,323
2_peter,2,11,bring,G5342,325
2_peter,2,11,not,G3756,327
2_peter,2,11,railing,G989,329
2_peter,2,11,accusation,G2920,331
2_peter,2,11,against,G2596,333
2_peter,2,11,them,G846,335
2_peter,2,11,before,G3844,337
2_peter,2,11,the,,338
2_peter,2,11,Lord.,G2962,339
2_peter,2,12,But,G1161,342
2_peter,2,12,"these,",G3778,344
2_peter,2,12,as,G5613,346
2_peter,2,12,natural,G5446,348
2_peter,2,12,brute,G249,350
2_peter,2,12,"beasts,",G2226,352
2_peter,2,12,made,G1080,354
2_peter,2,12,to,G1519,356
2_peter,2,12,be,,357
2_peter,2,12,taken,G259,358
2_peter,2,12,and,G2532,360
2_peter,2,12,"destroyed,",G5356,362
2_peter,2,12,speak,,363
2_peter,2,12,evil,G987,364
2_peter,2,12,of,G1722,366
2_peter,2,12,the things,,367
2_peter,2,12,that,G3739,368
2_peter,2,12,they understand,,369
2_peter,2,12,not,G50,370
2_peter,2,12,; and shall utterly,,371
2_peter,2,12,perish,G2704,372
2_peter,2,12,in,G1722,374
2_peter,2,12,their,,375
2_peter,2,12,own,G846,376
2_peter,2,12,corruption;,G5356,378
2_peter,2,13,And shall,,380
2_peter,2,13,receive,G2865,381
2_peter,2,13,the,,382
2_peter,2,13,reward,G3408,383
2_peter,2,13,of,,384
2_peter,2,13,"unrighteousness,",G93,385
2_peter,2,13,as they that,,386
2_peter,2,13,count,G2233,387
2_peter,2,13,it,,388
2_peter,2,13,pleasure,G2237,389
